time,x,y,z
3.444,-9.872656854,-17.61647983,15.08182365
3.446,-10.0281727,-17.83541165,15.35343276
3.448,-10.18492471,-18.05232373,15.63351158
3.45,-10.34284533,-18.26690278,15.92214983
3.452,-10.50186199,-18.47882262,16.21942705
3.454,-10.66189699,-18.68774428,16.52541163
3.456,-10.82286733,-18.89331597,16.84015984
3.458,-10.98468455,-19.09517352,17.16371475
3.46,-11.14725462,-19.29294058,17.49610523
3.462,-11.3104778,-19.48622883,17.83734482
3.464,-11.47424851,-19.67463857,18.1874307
3.466,-11.63845526,-19.85775915,18.54634259
3.468,-11.8029805,-20.03516951,18.91404149
3.47,-11.9677006,-20.20643902,19.29046878
3.472,-12.13248577,-20.37112821,19.67554496
3.474,-12.29719995,-20.52878955,20.06916851
3.476,-12.46170092,-20.67896867,20.47121499
3.478,-12.62584016,-20.82120535,20.88153588
3.48,-12.78946295,-20.95503469,21.29995742
3.482,-12.9524084,-21.07998859,21.72628001
3.484,-13.11450952,-21.19559712,22.16027699
3.486,-13.27559329,-21.30139004,22.6016938
3.488,-13.43548083,-21.39689859,23.05024761
3.49,-13.59398757,-21.48165719,23.50562625
3.492,-13.75092338,-21.55520535,23.96748768
3.494,-13.90609289,-21.61708965,24.43546005
3.496,-14.05929568,-21.66686588,24.90914082
3.498,-14.2103266,-21.70410116,25.38809677
3.5,-14.35897615,-21.72837609,25.87186446
3.502,-14.50503083,-21.73928729,26.35994971
3.504,-14.64827351,-21.73644963,26.85182831
3.506,-14.788484,-21.71949842,27.34694683
3.508,-14.92543944,-21.68809231,27.84472279
3.51,-15.05891485,-21.64191536,28.34454593
3.512,-15.18868376,-21.5806793,28.84577957
3.514,-15.31451877,-21.50412654,29.3477615
3.516,-15.43619219,-21.41203199,29.84980589
3.518,-15.55347673,-21.30420518,30.35120516
3.52,-15.66614618,-21.18049275,30.85123193
3.522,-15.77397617,-21.0407804,31.34914113
3.524,-15.87674492,-20.88499492,31.84417255
3.526,-15.97423398,-20.71310557,32.33555353
3.528,-16.0662291,-20.5251258,32.82250182
3.53,-16.15252097,-20.32111465,33.30422852
3.532,-16.23290603,-20.10117762,33.77994119
3.534,-16.30718734,-19.86546784,34.24884731
3.536,-16.37517535,-19.61418621,34.71015746
3.538,-16.43668875,-19.34758213,35.16308908
3.54,-16.4915552,-19.06595318,35.60686977
3.542,-16.53961216,-18.76964493,36.04074104
3.544,-16.58070764,-18.45905038,36.46396192
3.546,-16.61470087,-18.13460885,36.87581229
3.548,-16.64146305,-17.79680494,37.27559678
3.55,-16.66087793,-17.44616676,37.66264774
3.552,-16.67284247,-17.0832642,38.03632895
3.554,-16.67726733,-16.7087067,38.39603844
3.556,-16.67407738,-16.32314081,38.74121161
3.558,-16.66321215,-15.92724743,39.07132407
3.56,-16.64462614,-15.521739,39.38589379
3.562,-16.61828915,-15.10735603,39.6844839
3.564,-16.5841865,-14.6848641,39.96670407
3.566,-16.54231918,-14.25504996,40.23221268
3.568,-16.49270392,-13.81871808,40.48071786
3.57,-16.43537318,-13.37668682,40.7119786
3.572,-16.3703751,-12.92978442,40.92580554
3.574,-16.29777334,-12.4788455,41.12206114
3.576,-16.21764683,-12.02470659,41.30065987
3.578,-16.13008951,-11.56820292,41.46156777
3.58,-16.03520996,-11.11016408,41.60480182
3.582,-15.93313092,-10.65141057,41.73042902
3.584,-15.82398886,-10.19275037,41.83856508
3.586,-15.70793338,-9.734975327,41.92937287
3.588,-15.58512661,-9.278857861,42.0030606
3.59,-15.45574255,-8.82514808,42.05987978
3.592,-15.31996635,-8.374570962,42.10012287
3.594,-15.1779936,-7.927823744,42.12412092
3.596,-15.0300295,-7.485573606,42.1322408
3.598,-14.87628811,-7.048455653,42.12488253
3.6,-14.71699148,-6.617071119,42.10247635
3.602,-14.55236882,-6.19198588,42.06547976
3.604,-14.38265564,-5.773729211,42.01437451
3.606,-14.20809291,-5.362792852,41.9496636
3.608,-14.02892618,-4.959630322,41.87186816
3.61,-13.84540472,-4.564656491,41.78152454
3.612,-13.65778071,-4.178247431,41.67918126
3.614,-13.46630841,-3.800740461,41.56539622
3.616,-13.2712433,-3.432434481,41.44073379
3.618,-13.07284139,-3.073590435,41.30576225
3.62,-12.87135839,-2.724432074,41.16105107
3.622,-12.66704902,-2.385146764,41.00716865
3.624,-12.4601663,-2.055886613,40.84467989
3.626,-12.25096095,-1.736769559,40.67414416
3.628,-12.03968068,-1.427880776,40.49611325
3.63,-11.82656971,-1.129273981,40.31112963
3.632,-11.61186817,-0.840973037,40.1197248
3.634,-11.39581162,-0.562973418,39.92241777
3.636,-11.17863061,-0.295243927,39.71971384
3.638,-10.96055024,-0.037728285,39.51210338
3.64,-10.74178982,0.209653194,39.30006092
3.642,-10.52256252,0.447001852,39.08404428
3.644,-10.30307506,0.674439,38.8644939
3.646,-10.0835275,0.892104313,38.64183231
3.648,-9.864113007,1.100154145,38.41646378
3.65,-9.645017653,1.298759891,38.18877396
3.652,-9.426420313,1.488106452,37.95912979
3.654,-9.208492534,1.66839071,37.72787944
3.656,-8.991398459,1.839820048,37.49535233
3.658,-8.775294781,2.002610959,37.26185933
3.66,-8.560330726,2.156987704,37.02769296
3.662,-8.346648057,2.303181035,36.79312768
3.664,-8.134381106,2.441426995,36.55842025
3.666,-7.923656828,2.571965786,36.32381021
3.668,-7.714594877,2.695040706,36.08952028
3.67,-7.507307695,2.810897161,35.8557569
3.672,-7.301900626,2.919781757,35.6227108
3.674,-7.098472042,3.021941425,35.39055755
3.676,-6.897113476,3.117622668,35.15945817
3.678,-6.697909783,3.207070833,34.92955971
3.68,-6.500939293,3.290529461,34.70099595
3.682,-6.306273986,3.368239713,34.47388794
3.684,-6.113979671,3.440439821,34.2483447
3.686,-5.924116168,3.507364635,34.02446384
3.688,-5.736737501,3.569245195,33.80233215
3.69,-5.551892087,3.626308371,33.58202625
3.692,-5.36962294,3.678776537,33.3636132
3.694,-5.189967863,3.726867303,33.14715106
3.696,-5.012959651,3.770793278,32.93268952
3.698,-4.838626294,3.810761881,32.7202704
3.7,-4.66699117,3.84697518,32.50992825
3.702,-4.498073249,3.879629771,32.30169082
3.704,-4.331887286,3.908916684,32.09557961
3.706,-4.16844402,3.935021318,31.89161034
3.708,-4.007750359,3.958123403,31.6897934
3.71,-3.849809575,3.978396978,31.49013428
3.712,-3.69462148,3.996010402,31.292634
3.714,-3.54218262,4.011126379,31.09728955
3.716,-3.392486439,4.023901992,30.9040942
3.718,-3.245523454,4.034488762,30.71303788
3.72,-3.101281429,4.043032722,30.52410753
3.722,-2.959745529,4.049674487,30.3372874
3.724,-2.820898481,4.054549353,30.15255936
3.726,-2.684720732,4.057787398,29.96990314
3.728,-2.551190584,4.05951358,29.78929664
3.73,-2.420284351,4.059847859,29.61071612
3.732,-2.291976485,4.058905314,29.43413647
3.734,-2.166239715,4.056796262,29.25953139
3.736,-2.043045169,4.053626389,29.08687359
3.738,-1.922362504,4.049496877,28.91613495
3.74,-1.804160011,4.044504532,28.74728673
3.742,-1.688404741,4.038741923,28.58029967
3.744,-1.575062602,4.032297505,28.41514416
3.746,-1.464098465,4.025255758,28.25179034
3.748,-1.355476264,4.017697318,28.09020825
3.75,-1.249159086,4.009699107,27.93036789
3.752,-1.145109263,4.00133446,27.77223937
3.754,-1.043288454,3.992673262,27.61579293
3.756,-0.943657728,3.983782065,27.46099908
3.758,-0.846177636,3.974724207,27.30782863
3.76,-0.750808291,3.965559959,27.15625274
3.762,-0.65750943,3.956346622,27.00624304
3.764,-0.56624048,3.947138649,26.85777158
3.766,-0.476960623,3.937987764,26.71081097
3.768,-0.389628849,3.928943075,26.56533435
3.77,-0.304204014,3.920051173,26.42131542
3.772,-0.220644889,3.911356245,26.27872854
3.774,-0.138910212,3.90290018,26.13754866
3.776,-0.058958728,3.894722665,25.99775139
3.778,0.019250765,3.886861279,25.859313
3.78,0.095759377,3.879351593,25.72221045
3.782,0.170608089,3.87222726,25.58642135
3.784,0.24383772,3.865520101,25.45192404
3.786,0.31548889,3.859260192,25.31869752
3.788,0.385601997,3.853475948,25.18672149
3.79,0.454217185,3.848194201,25.05597636
3.792,0.521374318,3.843440276,24.92644322
3.794,0.587112958,3.839238069,24.79810382
3.796,0.651472346,3.835610116,24.67094064
3.798,0.714491376,3.832577664,24.54493678
3.8,0.776208581,3.830160735,24.42007606
3.802,0.836662116,3.828378193,24.29634291
3.804,0.895889745,3.827247806,24.17372244
3.806,0.953928822,3.826786303,24.05220039
3.808,1.010816286,3.827009432,23.93176312
3.81,1.066588645,3.827932018,23.81239763
3.812,1.12128197,3.829568011,23.69409149
3.814,1.174931886,3.831930541,23.57683291
3.816,1.227573564,3.835031964,23.46061066
3.818,1.279241716,3.838883911,23.34541408
3.82,1.32997059,3.843497332,23.23123308
3.822,1.379793967,3.848882536,23.11805812
3.824,1.428745157,3.855049241,23.00588021
3.826,1.476856996,3.862006601,22.89469086
3.828,1.524161849,3.869763257,22.78448213
3.83,1.570691603,3.878327364,22.67524657
3.832,1.616477671,3.887706628,22.56697723
3.834,1.661550995,3.897908343,22.45966764
3.836,1.705942042,3.908939416,22.35331182
3.838,1.749680811,3.920806406,22.24790425
3.84,1.792796832,3.933515544,22.14343987
3.842,1.835319171,3.947072766,22.03991407
3.844,1.877276433,3.961483741,21.93732269
3.846,1.918696766,3.97675389,21.83566199
3.848,1.959607869,3.992888413,21.73492867
3.85,2.000036993,4.00989231,21.63511984
3.852,2.040010942,4.027770411,21.53623304
3.854,2.079556086,4.046527388,21.43826619
3.856,2.118698364,4.066167773,21.34121763
3.858,2.157463293,4.086695981,21.24508611
3.86,2.195875966,4.10811633,21.14987074
3.862,2.233961065,4.130433055,21.05557105
3.864,2.271742867,4.153650317,20.96218692
3.866,2.309245254,4.177772226,20.86971864
3.868,2.346491709,4.202802855,20.77816687
3.87,2.383505335,4.228746249,20.68753264
3.872,2.420308855,4.255606437,20.59781735
3.874,2.456924626,4.283387443,20.50902277
3.876,2.493374637,4.312093301,20.42115105
3.878,2.529680524,4.341728065,20.33420471
3.88,2.565863575,4.372295809,20.24818663
3.882,2.601944738,4.403800643,20.16310006
3.884,2.637944627,4.436246722,20.07894861
3.886,2.67388353,4.469638248,19.99573629
3.888,2.709781418,4.503979476,19.91346744
3.89,2.745657953,4.539274724,19.83214681
3.892,2.781532491,4.575528375,19.75177949
3.894,2.817424092,4.612744882,19.67237097
3.896,2.85335153,4.650928769,19.59392712
3.898,2.889333298,4.690084639,19.51645417
3.9,2.92538761,4.730217172,19.43995875
3.902,2.961532416,4.771331129,19.36444788
3.904,2.997785405,4.813431351,19.28992898
3.906,3.034164016,4.85652276,19.21640984
3.908,3.070685439,4.900610359,19.14389869
3.91,3.107366621,4.945699234,19.07240413
3.912,3.144224275,4.991794551,19.00193519
3.914,3.181274886,5.038901553,18.93250132
3.916,3.218534722,5.087025555,18.86411239
3.918,3.256019832,5.136171945,18.7967787
3.92,3.293746051,5.18634618,18.73051098
3.922,3.331729012,5.237553781,18.66532041
3.924,3.369984149,5.289800325,18.60121861
3.926,3.408526702,5.343091442,18.53821768
3.928,3.447371722,5.397432808,18.47633016
3.93,3.486534069,5.452830141,18.41556908
3.932,3.526028426,5.509289186,18.35594792
3.934,3.565869301,5.566815715,18.29748068
3.936,3.606071028,5.625415513,18.24018185
3.938,3.646647772,5.68509437,18.18406641
3.94,3.687613529,5.745858068,18.12914987
3.942,3.728982136,5.807712374,18.07544825
3.944,3.770767267,5.870663024,18.02297811
3.946,3.812982442,5.934715716,17.97175655
3.948,3.855641024,5.999876092,17.92180122
3.95,3.898756221,6.06614972,17.87313031
3.952,3.942341088,6.133542085,17.8257626
3.954,3.986408532,6.202058576,17.77971744
3.956,4.030971312,6.271704465,17.73501477
3.958,4.076042034,6.342484886,17.69167513
3.96,4.121633151,6.414404816,17.64971965
3.962,4.167756973,6.487469065,17.6091701
3.964,4.214425656,6.561682248,17.57004884
3.966,4.261651209,6.637048771,17.5323789
3.968,4.309445481,6.713572794,17.49618393
3.97,4.357820169,6.791258215,17.46148824
3.972,4.406786814,6.870108653,17.4283168
3.974,4.456356797,6.950127418,17.39669524
3.976,4.506541338,7.031317487,17.3666499
3.978,4.557351492,7.113681468,17.33820777
3.98,4.608798131,7.197221561,17.31139654
3.982,4.660891959,7.281939551,17.2862446
3.984,4.713643499,7.367836769,17.26278105
3.986,4.767063089,7.454914062,17.24103571
3.988,4.821160877,7.543171758,17.22103913
3.99,4.8759468,7.63260961,17.20282253
3.992,4.931430591,7.723226779,17.18641791
3.994,4.987621771,7.815021801,17.17185795
3.996,5.044529636,7.907992543,17.15917613
3.998,5.102163254,8.002136163,17.14840662
4,5.160531443,8.09744906,17.13958435
4.002,5.219642764,8.193926821,17.13274494
4.004,5.279505515,8.291564201,17.12792476
4.006,5.340127721,8.390355068,17.12516093
4.008,5.40151712,8.490292357,17.12449131
4.01,5.463681145,8.591368016,17.12595446
4.012,5.526626905,8.693572941,17.12958963
4.014,5.59036118,8.796896944,17.13543677
4.016,5.654890405,8.901328698,17.14353655
4.018,5.720220654,9.006855677,17.15393033
4.02,5.786357623,9.113464102,17.16666014
4.022,5.853306602,9.221138875,17.18176863
4.024,5.92107246,9.329863524,17.19929904
4.026,5.989659635,9.439620143,17.21929527
4.028,6.059072111,9.550389333,17.2418018
4.03,6.129313393,9.662150131,17.2668637
4.032,6.200386486,9.774879954,17.29452652
4.034,6.272293863,9.888554532,17.32483627
4.036,6.345037454,10.00314784,17.35783943
4.038,6.41861862,10.11863201,17.39358294
4.04,6.493038127,10.23497729,17.43211411
4.042,6.568296116,10.35215196,17.47348061
4.044,6.644392074,10.47012229,17.51773028
4.046,6.721324808,10.58885244,17.5649112
4.048,6.79909242,10.70830439,17.61507167
4.05,6.877692276,10.82843785,17.66826007
4.052,6.957120972,10.94921023,17.72452487
4.054,7.037374305,11.07057654,17.78391444
4.056,7.118447242,11.19248938,17.846477
4.058,7.200333882,11.31489879,17.91226059
4.06,7.283027426,11.43775221,17.98131296
4.062,7.366520142,11.56099443,18.05368149
4.064,7.450803335,11.6845675,18.12941307
4.066,7.535867308,11.8084107,18.20855401
4.068,7.621701321,11.93246041,18.29114995
4.07,7.708293556,12.0566501,18.37724572
4.072,7.795631088,12.18091025,18.46688521
4.074,7.883699843,12.3051684,18.56011121
4.076,7.972484556,12.42934894,18.65696535
4.078,8.061968732,12.55337313,18.75748791
4.08,8.152134611,12.67715906,18.86171774
4.082,8.242963146,12.80062167,18.96969198
4.084,8.334433943,12.92367266,19.08144602
4.086,8.426525228,13.04622043,19.19701331
4.088,8.519213804,13.16817008,19.31642514
4.09,8.612475033,13.28942347,19.43971052
4.092,8.7062828,13.40987922,19.56689594
4.094,8.80060945,13.52943259,19.69800525
4.096,8.895425764,13.64797556,19.83305939
4.098,8.990700927,13.76539681,19.97207626
4.1,9.086402522,13.88158194,20.11507049
4.102,9.182496467,13.99641331,20.2620532
4.104,9.278946993,14.10977019,20.41303184
4.106,9.375716619,14.22152877,20.56800995
4.108,9.472766127,14.33156231,20.72698694
4.11,9.570054531,14.43974113,20.88995788
4.112,9.667539053,14.54593279,21.05691324
4.114,9.765175132,14.65000223,21.22783873
4.116,9.862916387,14.75181191,21.40271505
4.118,9.960714597,14.85122189,21.58151763
4.12,10.0585197,14.94809002,21.76421642
4.122,10.15627982,15.0422722,21.95077578
4.124,10.2539412,15.13362251,22.14115412
4.126,10.35144826,15.22199339,22.33530371
4.128,10.44874357,15.30723597,22.53317056
4.13,10.54576792,15.38920031,22.73469421
4.132,10.64246025,15.4677356,22.93980746
4.134,10.73875771,15.54269048,23.1484362
4.136,10.83459575,15.61391339,23.36049939
4.138,10.92990806,15.68125284,23.57590875
4.14,11.02462663,15.74455778,23.79456864
4.142,11.11868184,15.80367793,24.01637596
4.144,11.21200249,15.85846418,24.24122015
4.146,11.30451584,15.90876896,24.46898293
4.148,11.39614767,15.95444667,24.69953821
4.15,11.48682239,15.99535404,24.93275229
4.152,11.5764631,16.03135062,25.16848363
4.154,11.66499167,16.06229921,25.40658288
4.156,11.75232881,16.08806629,25.64689287
4.158,11.83839425,16.10852246,25.88924885
4.16,11.92310673,16.12354296,26.13347842
4.162,12.00638424,16.13300814,26.37940156
4.164,12.08814402,16.13680391,26.62683093
4.166,12.16830279,16.13482213,26.87557211
4.168,12.24677683,16.12696126,27.12542358
4.17,12.32348213,16.11312682,27.37617702
4.172,12.39833456,16.0932316,27.62761777
4.174,12.47124998,16.06719637,27.87952495
4.176,12.54214446,16.03495033,28.13167183
4.178,12.61093442,15.99643149,28.38382622
4.18,12.67753675,15.95158692,28.63575094
4.182,12.74186909,15.90037333,28.88720418
4.184,12.80384991,15.84275745,29.13794003
4.186,12.86339876,15.77871629,29.3877089
4.188,12.92043642,15.70823757,29.63625813
4.19,12.97488512,15.63131999,29.88333252
4.192,13.02666871,15.54797333,30.1286749
4.194,13.07571283,15.45821887,30.37202681
4.196,13.12194518,15.36208956,30.61312906
4.198,13.1652956,15.25962999,30.85172236
4.2,13.20569637,15.15089673,31.08754807
4.202,13.24308233,15.03595828,31.32034887
4.204,13.27739107,14.91489505,31.54986931
4.206,13.30856316,14.78779941,31.7758567
4.208,13.33654227,14.65477561,31.99806175
4.21,13.36127536,14.5159396,32.21623912
4.212,13.38271288,14.37141891,32.43014833
4.214,13.40080889,14.22135245,32.63955439
4.216,13.41552119,14.06589018,32.84422831
4.218,13.42681153,13.90519284,33.043948
4.22,13.43464571,13.7394316,33.23849881
4.222,13.43899364,13.56878763,33.42767406
4.224,13.43982957,13.39345168,33.61127576
4.226,13.43713212,13.21362355,33.7891152
4.228,13.43088433,13.02951161,33.96101329
4.23,13.42107382,12.84133222,34.12680123
4.232,13.40769283,12.64930906,34.286321
4.234,13.3907382,12.45367267,34.43942552
4.236,13.37021149,12.25465961,34.58597929
4.238,13.34611898,12.05251184,34.72585867
4.24,13.31847165,11.84747612,34.85895195
4.242,13.28728517,11.63980316,34.98515984
4.244,13.25257993,11.42974687,35.10439556
4.246,13.21438096,11.2175638,35.21658485
4.248,13.17271788,11.00351223,35.32166621
4.25,13.12762487,10.78785139,35.41959089
4.252,13.07914056,10.57084097,35.51032278
4.254,13.02730795,10.35274012,35.59383844
4.256,12.97217431,10.13380674,35.67012692
4.258,12.91379107,9.914297051,35.73918963
4.26,12.8522137,9.694464576,35.80104007
4.262,12.78750154,9.474559573,35.85570361
4.264,12.71971768,9.254828546,35.90321724
4.266,12.6489288,9.035513428,35.94362913
4.268,12.575205,8.816851018,35.97699828
4.27,12.49861963,8.5990726,36.00339422
4.272,12.4192491,8.382403236,36.02289642
4.274,12.3371727,8.167061309,36.03559388
4.276,12.25247242,7.953258218,36.04158473
4.278,12.16523271,7.741197823,36.04097561
4.28,12.07554032,7.531076106,36.03388111
4.282,11.9834841,7.323080941,36.02042342
4.284,11.88915475,7.117391709,36.00073156
4.286,11.79264465,6.914179078,35.97494091
4.288,11.69404765,6.713604851,35.94319272
4.29,11.59345885,6.515821755,35.90563343
4.292,11.49097439,6.320973334,35.8624141
4.294,11.38669127,6.129193871,35.81368999
4.296,11.28070714,5.940608348,35.75961987
4.298,11.17312008,5.755332432,35.70036551
4.3,11.06402845,5.573472483,35.63609121
4.302,10.95353066,5.395125647,35.56696318
4.304,10.84172499,5.22037993,35.49314909
4.306,10.72870946,5.049314291,35.41481765
4.308,10.61458161,4.881998848,35.33213801
4.31,10.49943834,4.718494998,35.24527942
4.312,10.38337578,4.55885561,35.15441077
4.314,10.2664891,4.403125304,35.05970018
4.316,10.1488724,4.251340605,34.96131464
4.318,10.03061858,4.10353023,34.85941964
4.32,9.911819149,3.959715394,34.75417885
4.322,9.792564195,3.819910007,34.6457538
4.324,9.672942208,3.684121018,34.53430362
4.326,9.553039997,3.552348738,34.41998474
4.328,9.432942597,3.424587057,34.30295071
4.33,9.312733179,3.300823838,34.18335193
4.332,9.192492967,3.181041221,34.06133552
4.334,9.072301168,3.065215873,33.93704509
4.336,8.952234909,2.953319388,33.81062066
4.338,8.83236918,2.845318572,33.68219848
4.34,8.71277678,2.741175717,33.55191097
4.342,8.593528282,2.640848982,33.41988659
4.344,8.474691994,2.544292657,33.28624983
4.346,8.356333925,2.451457447,33.1511211
4.348,8.238517775,2.362290824,33.01461674
4.35,8.121304908,2.276737258,32.876849
4.352,8.004754347,2.194738517,32.73792601
4.354,7.888922772,2.116233957,32.59795181
4.356,7.773864511,2.041160749,32.45702638
4.358,7.659631557,1.969454152,32.31524565
4.36,7.546273578,1.901047765,32.17270158
4.362,7.433837921,1.835873732,32.02948215
4.364,7.322369644,1.773862991,31.8856715
4.366,7.211911537,1.714945481,31.74134998
4.368,7.102504142,1.659050331,31.59659415
4.37,6.994185791,1.60610607,31.45147699
4.372,6.88699264,1.556040801,31.30606788
4.374,6.780958697,1.50878237,31.16043276
4.376,6.676115871,1.464258534,31.01463418
4.378,6.572494009,1.422397111,30.86873145
4.38,6.470120935,1.38312612,30.72278068
4.382,6.369022506,1.346373914,30.57683494
4.384,6.269222651,1.312069305,30.43094434
4.386,6.170743416,1.280141679,30.28515611
4.388,6.073605022,1.250521102,30.13951476
4.39,5.977825914,1.22313841,29.99406216
4.392,5.883422811,1.19792531,29.84883763
4.394,5.790410755,1.174814451,29.70387807
4.396,5.698803168,1.153739504,29.55921804
4.398,5.608611903,1.134635226,29.4148899
4.4,5.5198473,1.117437522,29.27092386
4.402,5.432518232,1.102083494,29.12734812
4.404,5.346632169,1.088511494,28.98418894
4.406,5.262195222,1.076661162,28.84147077
4.408,5.179212198,1.066473461,28.69921627
4.41,5.097686655,1.057890712,28.55744651
4.412,5.017620951,1.050856615,28.41618093
4.414,4.939016298,1.04531627,28.27543753
4.416,4.86187281,1.0412162,28.1352329
4.418,4.786189553,1.038504356,27.9955823
4.42,4.711964597,1.037130131,27.85649974
4.422,4.639195061,1.037044363,27.71799808
4.424,4.567877162,1.038199338,27.58008904
4.426,4.498006264,1.040548792,27.44278333
4.428,4.429576917,1.044047899,27.30609068
4.43,4.362582909,1.048653276,27.17001992
4.432,4.297017304,1.054322966,27.03457901
4.434,4.232872488,1.06101643,26.89977512
4.436,4.170140208,1.068694536,26.76561469
4.438,4.108811615,1.077319542,26.63210346
4.44,4.0488773,1.086855081,26.49924653
4.442,3.990327334,1.097266146,26.36704841
4.444,3.933151304,1.108519066,26.23551305
4.446,3.877338353,1.120581485,26.1046439
4.448,3.822877207,1.133422351,25.97444392
4.45,3.769756216,1.147011886,25.84491568
4.452,3.717963381,1.161321568,25.7160613
4.454,3.667486391,1.176324104,25.58788256
4.456,3.618312647,1.191993402,25.46038092
4.458,3.570429298,1.20830456,25.33355752
4.46,3.523823263,1.225233832,25.20741322
4.462,3.478481263,1.2427586,25.08194864
4.464,3.434389846,1.260857356,24.95716418
4.466,3.391535408,1.279509676,24.83306002
4.468,3.349904222,1.29869619,24.70963619
4.47,3.309482462,1.318398562,24.58689253
4.472,3.27025622,1.338599461,24.46482875
4.474,3.232211529,1.359282538,24.34344445
4.476,3.195334388,1.3804324,24.22273911
4.478,3.159610775,1.402034586,24.10271213
4.48,3.125026669,1.424075543,23.98336281
4.482,3.091568067,1.446542598,23.86469043
4.484,3.059221002,1.469423939,23.74669418
4.486,3.027971556,1.492708589,23.62937325
4.488,2.997805879,1.516386383,23.51272676
4.49,2.968710201,1.540447943,23.39675386
4.492,2.940670847,1.564884661,23.28145367
4.494,2.91367425,1.589688671,23.16682531
4.496,2.887706963,1.614852829,23.05286792
4.498,2.86275567,1.640370696,22.93958066
4.5,2.838807198,1.666236511,22.82696271
4.502,2.815848529,1.692445176,22.7150133
4.504,2.793866807,1.718992235,22.60373168
